OrderID;Date;CustomerID;Product;Quantity;UnitPrice;ShippingAddress;PaymentMethod;OrderStatus;TrackingNumber;ItemsInCart;CouponCode;ReferralSource;TotalPrice;Calculated_Total_Price;Validated Status;Month Name;Month
ORD200711;04/07/2024;C61070;Tablet;2;475,78;632 Main St;Online;Shipped;TRK90764894;2;Winter15;Google;951,56;951,56;Correct;July;7
ORD200712;09/01/2024;C56969;Tablet;2;68,4;993 Main St;Gift Card;Pending;TRK10513339;7;Freeship;Email;136,8;136,8;Correct;January;1
ORD200713;21/06/2025;C65056;Tablet;4;532,49;638 Main St;Online;Cancelled;TRK31705278;6;Save10;Facebook;2129,96;2129,96;Correct;June;6
ORD200714;21/04/2023;C84888;Laptop;1;51,73;278 Main St;Debit Card;Pending;TRK23612847;1;Freeship;Facebook;51,73;51,73;Correct;April;4
ORD200715;26/07/2024;C68266;Printer;3;653,63;281 Main St;Online;Delivered;TRK96161062;7;Freeship;Email;1960,89;1960,89;Check;July;7
ORD200716;13/06/2024;C84115;Chair;3;454,29;891 Main St;Credit Card;Pending;TRK25466842;4;Winter15;Google;1362,87;1362,87;Check;June;6
ORD200717;16/10/2023;C50087;Chair;3;122,11;707 Main St;Online;Delivered;TRK31143760;4;Winter15;Email;366,33;366,33;Correct;October;10
ORD200718;08/04/2023;C16790;Laptop;4;64,74;718 Main St;Gift Card;Cancelled;TRK91791367;8;Save10;Google;258,96;258,96;Correct;April;4
ORD200719;21/01/2024;C46920;Laptop;2;681,06;703 Main St;Debit Card;Shipped;TRK86403837;3;Freeship;Facebook;1362,12;1362,12;Correct;January;1
ORD200720;21/09/2023;C12740;Desk;5;128,95;305 Main St;Cash;Pending;TRK98506513;10;Freeship;Instagram;644,75;644,75;Correct;September;9
ORD200721;18/03/2024;C46557;Desk;2;118,59;890 Main St;Credit Card;Delivered;TRK56110689;2;No Coupon;Email;237,18;237,18;Correct;March;3
ORD200722;15/11/2024;C58156;Printer;1;95,1;516 Main St;Gift Card;Pending;TRK49719458;1;Winter15;Instagram;95,1;95,1;Correct;November;11
ORD200723;09/12/2023;C14455;Desk;3;54,95;385 Main St;Cash;Returned;TRK50933724;8;Save10;Referral;164,85;164,85;Check;December;12
ORD200724;18/10/2024;C63150;Printer;3;136,97;326 Main St;Credit Card;Returned;TRK19348078;4;Freeship;Referral;410,91;410,91;Check;October;10
ORD200725;12/03/2023;C95269;Chair;2;194,85;372 Main St;Gift Card;Returned;TRK45670926;5;No Coupon;Referral;389,7;389,7;Correct;March;3
ORD200726;25/10/2024;C18105;Laptop;4;583,02;338 Main St;Online;Delivered;TRK94006117;4;Freeship;Facebook;2332,08;2332,08;Correct;October;10
ORD200727;29/09/2024;C29063;Chair;5;95,75;379 Main St;Online;Shipped;TRK92745947;8;Save10;Instagram;478,75;478,75;Correct;September;9
ORD200728;29/07/2024;C10154;Desk;4;325,76;827 Main St;Gift Card;Shipped;TRK79793300;8;Winter15;Email;1303,04;1303,04;Correct;July;7
ORD200729;08/09/2023;C36997;Phone;4;186,41;819 Main St;Gift Card;Pending;TRK92794872;6;Save10;Google;745,64;745,64;Correct;September;9
ORD200730;22/02/2025;C77357;Phone;1;474,6;407 Main St;Debit Card;Delivered;TRK91943923;4;Save10;Email;474,6;474,6;Correct;February;2
ORD200731;07/06/2024;C71310;Printer;5;584,46;308 Main St;Credit Card;Returned;TRK48292586;8;No Coupon;Email;2922,3;2922,3;Correct;June;6
ORD200732;07/03/2025;C80987;Laptop;1;132,05;787 Main St;Online;Delivered;TRK42187776;2;No Coupon;Google;132,05;132,05;Correct;March;3
ORD200733;04/12/2023;C90757;Tablet;4;494,84;694 Main St;Cash;Returned;TRK87991608;8;Save10;Email;1979,36;1979,36;Correct;December;12
ORD200734;23/01/2024;C51898;Printer;4;224,61;630 Main St;Credit Card;Returned;TRK19767885;6;Winter15;Facebook;898,44;898,44;Correct;January;1
ORD200735;28/06/2024;C94508;Monitor;4;44,07;359 Main St;Debit Card;Pending;TRK13443264;6;No Coupon;Email;176,28;176,28;Correct;June;6
ORD200736;09/02/2024;C59441;Monitor;5;418,53;696 Main St;Credit Card;Pending;TRK66186874;6;Freeship;Google;2092,65;2092,65;Check;February;2
ORD200737;03/01/2024;C91029;Phone;4;532,87;972 Main St;Cash;Pending;TRK25501930;9;Freeship;Instagram;2131,48;2131,48;Correct;January;1
ORD200738;04/06/2025;C96261;Phone;2;485,37;264 Main St;Credit Card;Shipped;TRK44998396;5;Save10;Email;970,74;970,74;Correct;June;6
ORD200739;13/06/2024;C35123;Phone;4;386,73;513 Main St;Cash;Delivered;TRK58979275;4;Save10;Facebook;1546,92;1546,92;Correct;June;6
ORD200740;20/07/2024;C10892;Desk;2;377,47;433 Main St;Cash;Pending;TRK76154554;7;No Coupon;Google;754,94;754,94;Correct;July;7
ORD200741;23/01/2025;C99683;Monitor;5;332,64;945 Main St;Gift Card;Delivered;TRK87305883;10;No Coupon;Referral;1663,2;1663,2;Check;January;1
ORD200742;30/11/2024;C41974;Laptop;3;699,93;726 Main St;Cash;Returned;TRK48051468;7;Save10;Google;2099,79;2099,79;Correct;November;11
ORD200743;30/09/2024;C23978;Monitor;1;576,35;549 Main St;Gift Card;Returned;TRK87090813;1;Winter15;Instagram;576,35;576,35;Correct;September;9
ORD200744;12/06/2024;C10642;Tablet;2;461,37;200 Main St;Cash;Delivered;TRK98725693;5;Save10;Google;922,74;922,74;Correct;June;6
ORD200745;02/03/2023;C73813;Printer;4;111,3;364 Main St;Debit Card;Pending;TRK89906749;7;Freeship;Email;445,2;445,2;Correct;March;3
ORD200746;24/02/2025;C32183;Desk;3;661,89;551 Main St;Online;Cancelled;TRK76287027;6;Winter15;Referral;1985,67;1985,67;Correct;February;2
ORD200747;12/03/2025;C54277;Tablet;2;259,58;940 Main St;Debit Card;Delivered;TRK26500181;7;Freeship;Instagram;519,16;519,16;Correct;March;3
ORD200748;15/07/2024;C56553;Tablet;3;70,81;249 Main St;Credit Card;Shipped;TRK37667360;8;Freeship;Referral;212,43;212,43;Correct;July;7
ORD200749;13/04/2025;C17551;Laptop;1;518,39;997 Main St;Debit Card;Pending;TRK88797170;4;Freeship;Instagram;518,39;518,39;Correct;April;4
ORD200750;14/01/2023;C14737;Tablet;4;145,41;637 Main St;Credit Card;Returned;TRK10295115;7;Freeship;Email;581,64;581,64;Correct;January;1
ORD200751;24/01/2023;C35168;Tablet;2;599,86;455 Main St;Gift Card;Pending;TRK76960854;7;Freeship;Facebook;1199,72;1199,72;Correct;January;1
ORD200752;03/10/2024;C82217;Phone;4;429,37;299 Main St;Credit Card;Delivered;TRK33305694;8;Freeship;Google;1717,48;1717,48;Correct;October;10
ORD200753;24/04/2024;C42270;Phone;2;241,49;864 Main St;Debit Card;Returned;TRK72697796;7;Freeship;Instagram;482,98;482,98;Correct;April;4
ORD200754;31/05/2025;C48846;Printer;2;452,05;983 Main St;Credit Card;Returned;TRK52804097;3;Winter15;Email;904,1;904,1;Correct;May;5
ORD200755;13/06/2023;C54160;Desk;3;336,71;658 Main St;Credit Card;Pending;TRK60515972;4;No Coupon;Email;1010,13;1010,13;Check;June;6
ORD200756;27/06/2024;C14080;Phone;1;283,69;202 Main St;Gift Card;Shipped;TRK93163682;6;No Coupon;Google;283,69;283,69;Correct;June;6
ORD200757;22/02/2024;C81074;Desk;1;157,72;597 Main St;Debit Card;Delivered;TRK91105190;2;Freeship;Google;157,72;157,72;Correct;February;2
ORD200758;26/03/2023;C69021;Tablet;3;624,84;917 Main St;Credit Card;Cancelled;TRK57148510;8;Winter15;Facebook;1874,52;1874,52;Correct;March;3
ORD200759;24/07/2023;C96283;Desk;3;308,01;366 Main St;Cash;Pending;TRK91784124;3;Freeship;Facebook;924,03;924,03;Correct;July;7
ORD200760;18/02/2025;C96636;Desk;1;39,56;283 Main St;Debit Card;Cancelled;TRK73324346;5;No Coupon;Google;39,56;39,56;Correct;February;2
ORD200761;02/06/2023;C37235;Desk;4;37,76;217 Main St;Debit Card;Delivered;TRK67789367;7;No Coupon;Google;151,04;151,04;Correct;June;6
ORD200762;17/09/2024;C12444;Phone;3;76,96;611 Main St;Cash;Returned;TRK97621403;8;Freeship;Email;230,88;230,88;Correct;September;9
ORD200763;06/04/2023;C79142;Laptop;1;569,96;533 Main St;Online;Delivered;TRK30915955;4;Freeship;Email;569,96;569,96;Correct;April;4
ORD200764;10/03/2024;C35983;Laptop;5;627,43;806 Main St;Credit Card;Cancelled;TRK14016163;10;Freeship;Email;3137,15;3137,15;Check;March;3
ORD200765;06/10/2023;C36150;Laptop;2;534,91;281 Main St;Debit Card;Returned;TRK96249043;5;Save10;Google;1069,82;1069,82;Correct;October;10
ORD200766;22/01/2023;C91454;Printer;2;278,88;494 Main St;Debit Card;Pending;TRK99985340;3;Freeship;Referral;557,76;557,76;Correct;January;1
ORD200767;18/04/2025;C19368;Tablet;2;323,22;517 Main St;Credit Card;Delivered;TRK80436037;7;No Coupon;Instagram;646,44;646,44;Correct;April;4
ORD200768;04/09/2023;C35987;Tablet;5;653,46;165 Main St;Cash;Cancelled;TRK28918815;9;Winter15;Email;3267,3;3267,3;Correct;September;9
ORD200769;06/07/2023;C13366;Printer;4;678,55;568 Main St;Cash;Delivered;TRK98691410;5;No Coupon;Email;2714,2;2714,2;Correct;July;7
ORD200770;11/02/2024;C72166;Desk;1;314,38;227 Main St;Online;Returned;TRK67733444;6;No Coupon;Google;314,38;314,38;Correct;February;2
ORD200771;12/06/2024;C20357;Phone;3;692,44;272 Main St;Debit Card;Cancelled;TRK82236408;8;Freeship;Google;2077,32;2077,32;Correct;June;6
ORD200772;28/07/2024;C33802;Monitor;1;604,87;461 Main St;Online;Delivered;TRK25799478;4;No Coupon;Instagram;604,87;604,87;Correct;July;7
ORD200773;28/06/2025;C99205;Phone;2;512,33;415 Main St;Cash;Cancelled;TRK48904015;7;No Coupon;Facebook;1024,66;1024,66;Correct;June;6
ORD200774;15/04/2025;C29701;Chair;3;20,54;257 Main St;Credit Card;Cancelled;TRK42266846;3;Freeship;Instagram;61,62;61,62;Correct;April;4
ORD200775;04/03/2023;C73941;Phone;2;625,22;569 Main St;Online;Cancelled;TRK22051900;5;No Coupon;Google;1250,44;1250,44;Correct;March;3
ORD200776;21/08/2023;C69168;Tablet;1;21,19;482 Main St;Cash;Returned;TRK10446197;5;Winter15;Google;21,19;21,19;Correct;August;8
ORD200777;21/03/2025;C66116;Chair;5;64,49;633 Main St;Online;Cancelled;TRK41967983;7;No Coupon;Facebook;322,45;322,45;Correct;March;3
ORD200778;28/04/2023;C85059;Laptop;4;246,85;316 Main St;Credit Card;Shipped;TRK56503740;8;Winter15;Google;987,4;987,4;Correct;April;4
ORD200779;01/12/2023;C18076;Phone;3;588,74;751 Main St;Debit Card;Pending;TRK26661705;8;Freeship;Email;1766,22;1766,22;Correct;December;12
ORD200780;31/03/2024;C41284;Laptop;4;184,48;661 Main St;Online;Cancelled;TRK73613128;4;Winter15;Google;737,92;737,92;Correct;March;3
ORD200781;10/01/2024;C43524;Phone;5;524,26;934 Main St;Gift Card;Delivered;TRK51479426;5;Freeship;Referral;2621,3;2621,3;Correct;January;1
ORD200782;11/08/2024;C58063;Monitor;2;493,63;167 Main St;Online;Returned;TRK50548869;6;Save10;Referral;987,26;987,26;Correct;August;8
ORD200783;26/05/2025;C19937;Printer;1;438,34;281 Main St;Gift Card;Returned;TRK46990083;5;Freeship;Facebook;438,34;438,34;Correct;May;5
ORD200784;16/05/2025;C21191;Laptop;1;325,81;232 Main St;Credit Card;Pending;TRK85771230;1;Winter15;Referral;325,81;325,81;Correct;May;5
ORD200785;29/07/2023;C45862;Chair;1;176,1;342 Main St;Credit Card;Pending;TRK53089983;1;Save10;Instagram;176,1;176,1;Correct;July;7
ORD200786;23/08/2023;C39130;Chair;5;45,31;774 Main St;Online;Cancelled;TRK99583414;8;No Coupon;Referral;226,55;226,55;Correct;August;8
ORD200787;17/03/2024;C18167;Desk;4;221,96;193 Main St;Cash;Delivered;TRK36841089;7;No Coupon;Google;887,84;887,84;Correct;March;3
ORD200788;02/11/2023;C47307;Chair;2;601,43;761 Main St;Online;Pending;TRK43516112;5;Freeship;Instagram;1202,86;1202,86;Correct;November;11
ORD200789;17/08/2023;C57276;Tablet;5;691,28;183 Main St;Online;Delivered;TRK75899752;10;Save10;Email;3456,4;3456,4;Check;August;8
ORD200790;14/09/2024;C38928;Laptop;4;417,89;302 Main St;Gift Card;Pending;TRK96636009;4;No Coupon;Google;1671,56;1671,56;Correct;September;9
ORD200791;13/01/2024;C49710;Chair;4;409,28;956 Main St;Cash;Pending;TRK92591237;8;No Coupon;Email;1637,12;1637,12;Correct;January;1
ORD200792;16/06/2023;C41709;Desk;2;356,35;746 Main St;Debit Card;Returned;TRK90995294;6;Winter15;Facebook;712,7;712,7;Correct;June;6
ORD200793;15/04/2024;C91255;Chair;5;170,22;769 Main St;Debit Card;Delivered;TRK69599961;8;No Coupon;Referral;851,1;851,1;Correct;April;4
ORD200794;09/03/2023;C76653;Printer;4;384,85;988 Main St;Online;Delivered;TRK77052196;9;Freeship;Instagram;1539,4;1539,4;Correct;March;3
ORD200795;20/11/2024;C95667;Laptop;4;115,77;586 Main St;Online;Pending;TRK41266666;7;Save10;Instagram;463,08;463,08;Correct;November;11
ORD200796;29/04/2025;C33313;Phone;3;579,55;882 Main St;Gift Card;Returned;TRK13349970;8;Winter15;Facebook;1738,65;1738,65;Check;April;4
ORD200797;27/02/2023;C36825;Laptop;2;438,76;426 Main St;Debit Card;Returned;TRK72557318;2;No Coupon;Facebook;877,52;877,52;Correct;February;2
ORD200798;19/05/2025;C20861;Phone;5;488,35;968 Main St;Debit Card;Returned;TRK89372013;9;Freeship;Email;2441,75;2441,75;Correct;May;5
ORD200799;16/04/2023;C26364;Laptop;4;328,56;803 Main St;Debit Card;Returned;TRK78924436;4;Freeship;Email;1314,24;1314,24;Correct;April;4
ORD200800;28/03/2025;C34686;Tablet;1;68,39;412 Main St;Online;Returned;TRK99468332;3;Winter15;Facebook;68,39;68,39;Correct;March;3
ORD200801;03/05/2023;C97593;Printer;4;595,62;738 Main St;Debit Card;Pending;TRK58443593;8;Freeship;Facebook;2382,48;2382,48;Correct;May;5
ORD200802;17/02/2024;C84331;Chair;5;644,64;205 Main St;Gift Card;Cancelled;TRK34440714;6;Freeship;Email;3223,2;3223,2;Correct;February;2
ORD200803;20/08/2023;C88775;Monitor;5;397,81;223 Main St;Debit Card;Returned;TRK45098068;5;Save10;Referral;1989,05;1989,05;Correct;August;8
ORD200804;01/01/2024;C76362;Chair;3;236,5;916 Main St;Online;Delivered;TRK11868618;8;Freeship;Email;709,5;709,5;Correct;January;1
ORD200805;15/10/2024;C59278;Laptop;5;472,01;178 Main St;Gift Card;Cancelled;TRK14590037;10;Save10;Email;2360,05;2360,05;Correct;October;10
ORD200806;01/09/2023;C55819;Chair;5;253,75;740 Main St;Online;Pending;TRK13775054;9;Winter15;Instagram;1268,75;1268,75;Correct;September;9
ORD200807;10/11/2024;C82344;Monitor;3;676,21;260 Main St;Online;Delivered;TRK70957219;5;Save10;Google;2028,63;2028,63;Correct;November;11
ORD200808;13/02/2024;C65565;Desk;3;134,05;192 Main St;Credit Card;Shipped;TRK80383756;3;No Coupon;Google;402,15;402,15;Check;February;2
ORD200809;09/04/2024;C80416;Desk;5;217,43;752 Main St;Debit Card;Shipped;TRK54385892;10;Save10;Instagram;1087,15;1087,15;Correct;April;4
ORD200810;31/05/2023;C23637;Tablet;1;553,56;644 Main St;Credit Card;Cancelled;TRK16749863;5;No Coupon;Referral;553,56;553,56;Correct;May;5
ORD200811;05/11/2023;C24769;Laptop;2;28,55;864 Main St;Gift Card;Shipped;TRK44538305;7;Save10;Email;57,1;57,1;Correct;November;11
ORD200812;26/01/2024;C81547;Phone;2;255,26;803 Main St;Credit Card;Cancelled;TRK88437123;6;Freeship;Google;510,52;510,52;Correct;January;1
ORD200813;15/03/2025;C12813;Laptop;5;292,54;263 Main St;Debit Card;Cancelled;TRK36131660;8;Freeship;Email;1462,7;1462,7;Correct;March;3
ORD200814;11/12/2024;C50732;Chair;4;147,51;979 Main St;Debit Card;Pending;TRK21082461;4;Winter15;Instagram;590,04;590,04;Correct;December;12
ORD200815;04/08/2024;C41320;Printer;3;569,84;920 Main St;Gift Card;Cancelled;TRK77539180;8;Winter15;Instagram;1709,52;1709,52;Correct;August;8
ORD200816;21/02/2024;C55286;Tablet;5;574,79;497 Main St;Credit Card;Pending;TRK39058734;8;Winter15;Referral;2873,95;2873,95;Correct;February;2
ORD200817;05/10/2023;C87994;Chair;4;598,19;430 Main St;Credit Card;Delivered;TRK98883971;7;Winter15;Email;2392,76;2392,76;Correct;October;10
ORD200818;02/03/2023;C25580;Phone;4;390,84;860 Main St;Credit Card;Cancelled;TRK58781638;9;Winter15;Referral;1563,36;1563,36;Correct;March;3
ORD200819;28/09/2024;C66196;Phone;2;398,45;650 Main St;Debit Card;Cancelled;TRK38104650;7;Save10;Google;796,9;796,9;Correct;September;9
ORD200820;27/05/2023;C35377;Phone;5;623,81;171 Main St;Cash;Returned;TRK17342157;6;Freeship;Email;3119,05;3119,05;Check;May;5
ORD200821;14/12/2024;C40771;Laptop;4;174,49;259 Main St;Credit Card;Delivered;TRK56310345;5;Save10;Facebook;697,96;697,96;Correct;December;12
ORD200822;15/03/2025;C20624;Phone;1;479,56;923 Main St;Gift Card;Returned;TRK45123395;1;Save10;Google;479,56;479,56;Correct;March;3
ORD200823;07/10/2024;C27070;Laptop;4;653,13;973 Main St;Credit Card;Shipped;TRK83842481;8;Winter15;Instagram;2612,52;2612,52;Correct;October;10
ORD200824;29/08/2023;C18826;Monitor;3;481,1;664 Main St;Credit Card;Returned;TRK12530495;3;Freeship;Facebook;1443,3;1443,3;Check;August;8
ORD200825;26/03/2025;C23899;Desk;5;271,69;543 Main St;Online;Returned;TRK88914760;7;Freeship;Instagram;1358,45;1358,45;Correct;March;3
ORD200826;08/03/2025;C43249;Printer;3;463,81;283 Main St;Online;Returned;TRK32469820;8;Winter15;Email;1391,43;1391,43;Correct;March;3
ORD200827;25/05/2023;C95856;Tablet;2;639,88;432 Main St;Cash;Delivered;TRK58829625;5;Winter15;Instagram;1279,76;1279,76;Correct;May;5
ORD200828;24/07/2024;C86266;Chair;4;404,58;510 Main St;Cash;Shipped;TRK64576020;5;Freeship;Instagram;1618,32;1618,32;Correct;July;7
ORD200829;05/02/2023;C39551;Monitor;1;76,93;685 Main St;Debit Card;Delivered;TRK68358007;6;Winter15;Instagram;76,93;76,93;Correct;February;2
ORD200830;11/12/2024;C90310;Tablet;4;190,64;853 Main St;Cash;Delivered;TRK70028457;5;Save10;Email;762,56;762,56;Correct;December;12
ORD200831;18/12/2023;C20124;Printer;2;88,73;140 Main St;Online;Pending;TRK61346824;5;No Coupon;Google;177,46;177,46;Correct;December;12
ORD200832;12/03/2024;C63372;Chair;5;485,71;903 Main St;Online;Pending;TRK14661811;10;Save10;Referral;2428,55;2428,55;Check;March;3
ORD200833;14/03/2025;C90595;Phone;5;78,29;508 Main St;Credit Card;Shipped;TRK96573803;5;Winter15;Referral;391,45;391,45;Check;March;3
ORD200834;11/04/2024;C98483;Printer;5;22,14;456 Main St;Cash;Returned;TRK22084320;10;No Coupon;Instagram;110,7;110,7;Correct;April;4
ORD200835;26/03/2024;C16429;Desk;1;679,65;390 Main St;Debit Card;Shipped;TRK73888013;6;Freeship;Google;679,65;679,65;Correct;March;3
ORD200836;02/02/2023;C31810;Phone;1;178,44;328 Main St;Credit Card;Cancelled;TRK58725886;2;Freeship;Google;178,44;178,44;Correct;February;2
ORD200837;14/06/2025;C88029;Chair;5;655,55;282 Main St;Online;Delivered;TRK59701278;5;No Coupon;Email;3277,75;3277,75;Correct;June;6
ORD200838;11/04/2024;C57798;Desk;4;577,08;384 Main St;Online;Pending;TRK68797566;8;No Coupon;Facebook;2308,32;2308,32;Correct;April;4
ORD200839;24/08/2023;C82858;Chair;3;197,97;551 Main St;Online;Cancelled;TRK90618490;5;No Coupon;Google;593,91;593,91;Correct;August;8
ORD200840;14/01/2024;C60699;Chair;3;411,95;672 Main St;Credit Card;Delivered;TRK88660574;7;Freeship;Referral;1235,85;1235,85;Correct;January;1
ORD200841;19/09/2024;C94658;Printer;2;443,22;742 Main St;Credit Card;Delivered;TRK51732528;5;No Coupon;Facebook;886,44;886,44;Correct;September;9
ORD200842;07/05/2025;C78305;Laptop;3;364,14;396 Main St;Online;Pending;TRK88312618;7;Winter15;Referral;1092,42;1092,42;Correct;May;5
ORD200843;13/05/2025;C43538;Desk;3;430,06;534 Main St;Gift Card;Cancelled;TRK20961563;8;Freeship;Instagram;1290,18;1290,18;Correct;May;5
ORD200844;04/12/2024;C47486;Chair;1;320,92;883 Main St;Online;Returned;TRK75984759;5;Freeship;Facebook;320,92;320,92;Correct;December;12
ORD200845;08/10/2023;C24212;Phone;3;107,36;808 Main St;Gift Card;Delivered;TRK68894675;5;Freeship;Google;322,08;322,08;Correct;October;10
ORD200846;04/07/2024;C24765;Desk;2;359,86;646 Main St;Debit Card;Cancelled;TRK43977698;4;No Coupon;Referral;719,72;719,72;Correct;July;7
ORD200847;18/11/2024;C48176;Printer;4;434,23;670 Main St;Online;Shipped;TRK90560300;8;Freeship;Email;1736,92;1736,92;Correct;November;11
ORD200848;01/01/2023;C54675;Chair;2;645,85;634 Main St;Online;Shipped;TRK18049633;5;No Coupon;Referral;1291,7;1291,7;Correct;January;1
ORD200849;09/06/2025;C16675;Printer;4;214,35;664 Main St;Debit Card;Cancelled;TRK12756945;7;Winter15;Referral;857,4;857,4;Correct;June;6
ORD200850;27/04/2025;C38557;Monitor;3;638,5;890 Main St;Debit Card;Cancelled;TRK14832238;4;Freeship;Instagram;1915,5;1915,5;Correct;April;4
ORD200851;12/12/2023;C80183;Laptop;1;365,57;146 Main St;Online;Cancelled;TRK20814598;5;Save10;Email;365,57;365,57;Correct;December;12
ORD200852;24/10/2024;C39530;Desk;3;568,05;618 Main St;Gift Card;Pending;TRK69000497;6;Save10;Google;1704,15;1704,15;Check;October;10
ORD200853;16/10/2023;C10002;Printer;3;490,01;894 Main St;Cash;Returned;TRK94641152;4;Save10;Facebook;1470,03;1470,03;Correct;October;10
ORD200854;13/06/2025;C56938;Laptop;3;372,6;356 Main St;Credit Card;Delivered;TRK67735987;7;Winter15;Referral;1117,8;1117,8;Check;June;6
ORD200855;25/05/2023;C41331;Monitor;5;240,61;785 Main St;Credit Card;Shipped;TRK94198179;10;Freeship;Email;1203,05;1203,05;Check;May;5
ORD200856;03/06/2024;C94698;Phone;1;586,62;871 Main St;Debit Card;Shipped;TRK95768773;5;No Coupon;Facebook;586,62;586,62;Correct;June;6
ORD200857;10/03/2024;C56506;Phone;3;257,84;185 Main St;Online;Delivered;TRK86808324;4;No Coupon;Instagram;773,52;773,52;Correct;March;3
ORD200858;20/08/2023;C22167;Tablet;5;435,66;891 Main St;Online;Pending;TRK70269748;9;No Coupon;Facebook;2178,3;2178,3;Correct;August;8
ORD200859;28/08/2024;C11127;Chair;5;261,33;154 Main St;Credit Card;Returned;TRK73285507;5;Save10;Referral;1306,65;1306,65;Check;August;8
ORD200860;23/01/2024;C69542;Printer;1;422,54;876 Main St;Cash;Delivered;TRK20746505;1;Save10;Google;422,54;422,54;Correct;January;1
ORD200861;19/03/2023;C93276;Desk;5;330,45;230 Main St;Gift Card;Shipped;TRK44165913;10;Freeship;Google;1652,25;1652,25;Correct;March;3
ORD200862;02/12/2023;C37969;Desk;3;120,82;799 Main St;Credit Card;Shipped;TRK69852386;5;Save10;Referral;362,46;362,46;Correct;December;12
ORD200863;20/05/2024;C98276;Phone;1;14,06;471 Main St;Credit Card;Pending;TRK74207282;5;Save10;Referral;14,06;14,06;Correct;May;5
ORD200864;03/05/2023;C14240;Desk;1;491,11;592 Main St;Credit Card;Delivered;TRK58095246;4;Save10;Facebook;491,11;491,11;Correct;May;5
ORD200865;30/04/2023;C72241;Monitor;4;677,37;156 Main St;Cash;Pending;TRK76270481;8;Save10;Google;2709,48;2709,48;Correct;April;4
ORD200866;26/07/2024;C39664;Desk;5;189,25;693 Main St;Debit Card;Cancelled;TRK39917741;10;Winter15;Email;946,25;946,25;Correct;July;7
ORD200867;26/05/2024;C53252;Printer;4;142,58;351 Main St;Cash;Delivered;TRK65831261;4;Freeship;Facebook;570,32;570,32;Correct;May;5
ORD200868;29/06/2024;C70452;Monitor;4;316,32;309 Main St;Debit Card;Delivered;TRK42985882;7;No Coupon;Facebook;1265,28;1265,28;Correct;June;6
ORD200869;17/03/2024;C29905;Desk;2;533,95;790 Main St;Online;Delivered;TRK16788127;5;Winter15;Google;1067,9;1067,9;Correct;March;3
ORD200870;01/06/2025;C78725;Phone;4;470,09;541 Main St;Debit Card;Delivered;TRK72001139;4;Freeship;Google;1880,36;1880,36;Correct;June;6
ORD200871;16/05/2024;C93768;Tablet;3;324,3;720 Main St;Debit Card;Pending;TRK22024707;8;Freeship;Email;972,9;972,9;Correct;May;5
ORD200872;10/07/2023;C59169;Chair;4;629,34;172 Main St;Cash;Shipped;TRK90883858;7;No Coupon;Email;2517,36;2517,36;Correct;July;7
ORD200873;12/05/2024;C53488;Desk;3;136,84;448 Main St;Cash;Delivered;TRK27365050;3;Save10;Facebook;410,52;410,52;Correct;May;5
ORD200874;31/10/2023;C92180;Chair;2;488,9;632 Main St;Cash;Delivered;TRK93315929;7;Freeship;Facebook;977,8;977,8;Correct;October;10
ORD200875;03/08/2023;C25918;Laptop;5;133,39;203 Main St;Credit Card;Delivered;TRK66473392;6;Freeship;Referral;666,95;666,95;Correct;August;8
ORD200876;09/06/2024;C90363;Chair;5;608,91;200 Main St;Gift Card;Pending;TRK21534173;6;Save10;Google;3044,55;3044,55;Check;June;6
ORD200877;25/07/2024;C43867;Tablet;1;524,06;269 Main St;Debit Card;Pending;TRK97319127;3;Freeship;Email;524,06;524,06;Correct;July;7
ORD200878;01/06/2023;C73873;Desk;2;330,69;393 Main St;Online;Cancelled;TRK56423132;5;Save10;Google;661,38;661,38;Correct;June;6
ORD200879;08/04/2025;C56622;Phone;2;547,67;932 Main St;Gift Card;Shipped;TRK86373987;3;No Coupon;Instagram;1095,34;1095,34;Correct;April;4
ORD200880;12/03/2025;C85074;Laptop;4;233,7;506 Main St;Online;Shipped;TRK63133878;8;Save10;Facebook;934,8;934,8;Correct;March;3
ORD200881;03/01/2023;C59579;Tablet;2;448,85;386 Main St;Credit Card;Pending;TRK48000034;6;No Coupon;Instagram;897,7;897,7;Correct;January;1
ORD200882;28/06/2025;C43335;Phone;2;274,12;533 Main St;Cash;Delivered;TRK91848650;6;Freeship;Referral;548,24;548,24;Correct;June;6
ORD200883;13/05/2025;C43595;Printer;5;561,48;451 Main St;Online;Delivered;TRK25317348;9;Freeship;Facebook;2807,4;2807,4;Correct;May;5
ORD200884;15/05/2024;C71471;Chair;1;595,54;817 Main St;Gift Card;Shipped;TRK52137079;4;No Coupon;Instagram;595,54;595,54;Correct;May;5
ORD200885;07/04/2024;C61090;Laptop;4;515,59;387 Main St;Credit Card;Shipped;TRK36388962;7;Freeship;Google;2062,36;2062,36;Correct;April;4
ORD200886;25/10/2023;C29620;Phone;1;460,13;792 Main St;Credit Card;Returned;TRK22046456;1;No Coupon;Google;460,13;460,13;Correct;October;10
ORD200887;19/12/2024;C67932;Chair;3;171,66;857 Main St;Debit Card;Delivered;TRK88547534;7;No Coupon;Google;514,98;514,98;Correct;December;12
ORD200888;23/07/2024;C14427;Laptop;2;266,95;833 Main St;Credit Card;Pending;TRK58024529;3;No Coupon;Instagram;533,9;533,9;Correct;July;7
